UserName;Handle;Timestamp;Text;Label
Pikiran Rakyat;@pikiran_rakyat;04/12/2022 11:41;"SPBU Vivo Turunkan Harga BBM saat Pertamina Naik, Simak Daftar Lengkapnya

https://youtu.be/c1D97P3Q7QE 

#spbu #bbm #vivo #pertamina #pertamax #pertalite #harga #naik #turun #indonesia #nasional #prmn #pikiranrakyat #prmnsahabatumkm #pikiranrakyatmedianetwork #potensilokalgonasional";neutral
vvamhf;@imf_san;04/12/2022 11:19;"Seolah"" rakyat disuruh maklumin, eh 2 minggu kemudian dikasih hadiah ""17an"" harga bbm pertalite naik";negative
Loli;@Anggita_lung;04/12/2022 10:08;"Imbas dari krisis dunia Presiden 
@jokowi
 alihkan subsidi BBM agar lebih  tepat sasaran kepada masyarakat yang kurang mampu. 
Mendukung daya beli masyarakat ekonomi lemah.";positive
Roni;@sachroni234;04/12/2022 03:29;Mental siswa drop krn ortunya stress disebabkan krisis ekonomi yg jg dikarenakan kebijakan pemerintah menaikkan pajak, listrik,gas serta bbm...jd penyebabnya jg krn anda sndri;negative
Yudy Syams;@yudy8000;04/12/2022 00:36;"Waktu jaman oposisi partainya krisis banget.. naik BBM langsung demo..

Sekalinya jadi penguasa BBM naik berkali kali.. gak kasian sama rakyat ";negative
RICOPLAX;@RICOPLAX1;03/12/2022 22:29;Indonesia Tidak. Wong Krisis Aje Tega Naikin BBM.. ;negative
Darth_Vader_1001;@1001Darth;03/12/2022 21:55;"Uni Eropa aja lagi krisis energi kesulitan pasokan Bbm dan gas. Yang bener aja?
Sekalian aja bilang Rusia tertarik buat investasi.";negative
Reza Rahmad Marpaung;@RezaRahmadM;03/12/2022 19:47;"Pada tanggal 03 September 2022 tepatnya pada hari sabtu pukul 14.30 WIB, Pemerintah dengan resmi menaikkan harga tiga jenis Bahan Bakar Minyak yakni:
-Harga Pertalite yang awalnya dari harga Rp. 7.650 naik menjadi Rp.10.000 per liternya";neutral
Sand;@Sand_The_Dragon;03/12/2022 19:41;seandainya kalau pertamina main sehat, knapa vivo yg jual 7k dulu pernah ramai gara gara kalah saing malah main curang monopoli si pertamina?, Logikanya mana mgkn RON89 jual 7k pdhl harga minyak naik apa ga rugi? Pertamina pas naik jual pertalite tpi minyak premium kok ga protes?;negative
Sand;@Sand_The_Dragon;03/12/2022 18:10;Bbm naik, minyak pertalite jadi rasa premium cepet boros, merugikan negara, monopoli paling keras BUMNnya, dll;negative
100;@AbangSatus;03/12/2022 16:32;"Ya pasti naik lah.
Shellet kan punya e londo
Outletnya aja terbatas.

betewei aniwei aku ma mau naik mau endak tetep beli Pertalite di SPBU Pertamina, ( awal bulan kek begini baru nyoba PERTAMAX  )

abaikan omongan irit & nggak irit orla.
Pertamina is my country ";neutral
kawula Alit ;@Bebenshuu;03/12/2022 15:53;Sblmnya aku sih pake Pertamax tapi semenjak Pertamax naik jadi lebih kerasa boros, terus sekarang pake pertalite tapi agak nggembos tarikanya;negative
Farhan990;@Farhan99011;03/12/2022 14:45;Harga Bensin naik;neutral
Fifa Aris;@fifa_aris;03/12/2022 14:13;Pakai nya aja pertalite turbo sama dex naik ta tetep teriak,  seneng bgt mbah teriak kenapa ya;neutral
Siti Susan;@SitiSusan6;03/12/2022 14:04;BLT BBM mendorong daya beli masyarakat ditengah ancaman krisis global #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran #CerdasPakaiBBM #BijakPakaiBBM #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan;positive
Roni;@sachroni234;03/12/2022 13:39;Rakyatnya sesak nafas krn krisis ekonomi disebabkan kenaikan pajak dan bbm ini malah memaksakan kehendak...huft;negative
Zhafran Ady Nugroho;@zhafranady;03/12/2022 13:25;Eh ternyata harga bensin naik lagi;neutral
Pikachew;@pikachew110;03/12/2022 13:00;BLT Bukti Dukungan Pemerintah untuk meminimalisir dampak kenaikan BBM! #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran #CerdasPakaiBBM #BijakPakaiBBM #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #SukseskanKebijakanPemerintah;positive
vonny felicia;@vonnyfelicia4;03/12/2022 13:00;BLT bukti dukungan pemerintah untuk minimalisir dampak Kenaikan BBM. BLT BBM efektif bantu masyarakat. #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan;positive
Transformasinews.com;@OLTransformasi;03/12/2022 11:42;New post: Bupati Enos Berikan Bantuan Perlindungan Sosial Dampak Kenaikan Inflasi Harga BBM Tahun 2022 http://transformasinews.com/bupati-enos-berikan-bantuan-perlindungan-sosial-dampak-kenaikan-inflasi-harga-bbm-tahun-2022/…;positive
dafa;@dafaax5;03/12/2022 00:06;Bensin naik, sembako naik, UMP gitu gitu aja.mau nonton TV harga STB mahal yaampun malangnya hidup saya;negative
kei;@getawaycarera;02/12/2022 20:57;babi harga bensin naik dan pas bgt duit jajan gue dikurangin gws;negative
File123;@treds789;02/12/2022 18:37;"Katanya negara lg  kesulitan Dana ..
Bayar #bunga Hutang sj kerepotan smpe2 hrus #mnghapus Subsidi #BBM buat rakyatnya ..
Teriak2 kalo akan ada #krisis pangan tahun dpan ..
Tp msih trus #Mabok IKN iki piye tho ???
#kSAMBET";negative
IDN Times NTB;@IDNTimesNTB;02/12/2022 16:46;Dampak Kenaikan BBM, Inflasi NTB Tembus 6,62 Persen;negative
Anita;@Anitahanii;02/12/2022 16:32;Hasil survei ini menyebutkan bahwa dampak kenaikan harga BBM bersubsidi kemungkinan akan bersifat sementara, sehingga pelaku UMKM optimistis usahanya dapat semakin berkembang pada kuartal IV 2022. #KinerjaBRIQ3;neutral
Qsos;@dasamocca;02/12/2022 14:54;Krisis terparah Indonesia itu 98,separahnya pemodal kabur,hanya begitu saja naik bbm selesai;neutral
dweecan;@dweecandraa;02/12/2022 13:40;BLT Bukti Dukungan Pemerintah untuk meminimalisir dampak kenaikan BBM! #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran #CerdasPakaiBBM #BijakPakaiBBM #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #SukseskanKebijakanPemerintah;positive
Jawa Pos;@jawapos;02/12/2022 13:30;Bantalan Sosial Dampak Kenaikan BBM, Nelayan Dijatah 30 Liter Pertalite;neutral
Elsa;@icha_elsya;02/12/2022 13:00;BLT Bukti Dukungan Pemerintah untuk meminimalisir dampak kenaikan BBM! #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran #CerdasPakaiBBM #BijakPakaiBBM #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #SukseskanKebijakanPemerintah;positive
Monkey in Shoes;@Fol1eadeux;02/12/2022 10:47;Kurang bener nih pola pikirnya, barang2 yang bisa murah cuma barang2 yg bahan baku dan produksinya bisa di jogja aja, kalo produk kaya bensin dan banyak produk lain tuh berlakunya nasional jadi kalo ump ga naik maka pendapat rendah harga barang juga naik terus.;neutral
Farisssss;@muhfarisnauf;02/12/2022 09:27;"Harga BBM di negara tetangga turun , tapi di indonesia malah naik ? 
#Bahanbakar #Bensin";negative
jhati;@haneena81ah;02/12/2022 06:07;Kudet ya kmu. Koq nekad buat ikn, pdhl ngr sdg krisis krn BBM naik, otomatis merembet ke hrg2 lain ikut naik juga. Belum lagi utang yg menggunung, rupiah melemah, angka kemiskinan brtmbah, inflasi, dsb. Knp tdk fokus dulu untuk menaikkan kesejahteraan rkytnya, pdhl itu prioritas.;negative
VivaCoid;@VIVAcoid;02/12/2022 06:03;Harga Bensin Pertamina Naik, Kesaksian Bharada E Hingga Elite PDIP Vs Relawan Jokowi;neutral
Jane Haill Br Ritonga;@jane_ritonga;02/12/2022 04:11;"Saya ngga bodohin rakyat 
@ZaynHadane
, saya ngajarin rakyat supaya jgn mau dibodohin sama 
@msaid_didu
. Krn harga bensin, apalagi solar naik gila2an, inflasi di Aussie tinggi, ngga ada pembangunan yg signifikan, banjir dimana2, Indonesia jauh lebih baik";negative
Dayy Thirlwall;@zeusemanka;02/12/2022 02:32;Kenapa aku selalu kebagian beli bensin pas harganya naik. Waktu oktober beli harga normal, besokannya turun. Ternyata hari tadi beli adalah hari pertama harga baru (naik) dr yg sebelumnya ;neutral
niko;@nikosetiyax6;01/12/2022 21:53;Bensin naik, sembako naik, UMP gitu gitu aja.mau nonton TV harga STB mahal yaampun malangnya hidup saya;negative
Hafiz Adriansyah;@adriansyahafiz;01/12/2022 20:55;Ketika anda lengah, di situlah harga bensin naik ;negative
Tani;@Tanidw;01/12/2022 20:23;Semalem mimpi ngitungin harga bensin naik eh td pagi lewat beneran naik dong;neutral
alfiii;@uarmyunki;01/12/2022 19:00;aku jaman sekolah gabisa naik motor, bapak kerja + jaman itu blm ada ojol dan ke sekolah pun gabawa hp, dan yang bisa dimintai tolong cm temen, aku nebeng ke tmn cowoku. aku minta tolong bukan mau jatuhin harga diri, toh dia juga ku kasi uang bensin. hmmm km jgn julid nderrr;neutral
Jane Haill Br Ritonga;@jane_ritonga;01/12/2022 16:50;"Pak 
@msaid_didu
, saya tinggal di Australia, harga bensin naik 100% dan setiap hari berubah ikuti harga bensin dunia!";negative
Riani;@SaviraFajriani;01/12/2022 13:00;BLT bukti dukungan pemerintah untuk minimalisir dampak Kenaikan BBM. BLT BBM efektif bantu masyarakat. #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan;positive
jalahoaks;@jalahoaks;01/12/2022 12:46;"Pertamina Berikan Dana Bantuan Senilai 100 Juta Rupiah Dampak Kenaikan BBM

Informasi di atas 100% HOAKS

Selengkapnya di
https://jalahoaks.jakarta.go.id/detail/HOAKS-PERTAMINA-BERIKAN-DANA-BANTUAN-SENILAI-100-JUTA-RUPIAH-DAMPAK-KENAIKAN-BBM…

#hoaks #jalahoaks #jakarta";neutral
#PetaniPahlawanku;@sariagri_id;01/12/2022 12:28;Dampak Kenaikan Harga BBM Inflasi November Tembus 542 Persen http://dlvr.it/SdfNw6 #sariagri #pertanian;neutral
eddy;@manyulax;01/12/2022 11:52;Kalau tujuan subsidi bbm untuk menggerakkan ekonomi, kenapa negara2 maju tidak ada subsidi, terutama saat krisis seperti saat ini ? Yang bodoh siapa ya ? ;negative
BambangHesti;@HestiBambang;01/12/2022 09:25;Hati2 dgn dampak Resesi Global, terutama soal investasi & Konsumsi DN. Investor mau invest & Konsumsi DN naik, jika daya beli masy. yg anjlok 30% krn Covid plus 20% krn Kenaikan Harga BBM dipulihkan. Tetapkan UMN setara KHL/PTKP Rp 4,5 jt/bln, mk ekonomi berakselerasi.;negative
Pemerintah Kabupaten Bekasi;@pemkabekasi;01/12/2022 08:53;"Pj. Bupati Bekasi, 
@daniramdan
 memastikan bantuan perlindungan sosial masyarakat dampak kenaikan bahan bakar minyak (BBM) akan segera disalurkan maksimal pada minggu kedua Bulan Desember 2022 mendatang.";neutral
Pat-tar;@girlwhocryhuhu;01/12/2022 08:07;Niat nya mau isi bensin kemarin, tapi awal bulan Shell pasti update harga. Berharap kaya kemarin turun lagi. Gatau nya malah naik ;neutral
𝓣𝓲𝓮;@therra_;01/12/2022 08:02;"IKN harus babat hutan kan..??
Ga ada praktek deforestasi yg aman, apalagi tanpa ada penghijauan lg
Skrg suhu meningkat kan di situ?

Sadar diri aja, Indonesia lg krisis bayar utang, koq mau maksa bangun IKN 
Ujung²nya rakyat lg yg dikorbankan dgn kenaikan BBM, pajak, listrik  https://twitter.com/Karinawung/status/1597590924691132416…";negative
Iman;@kesetcendol;01/12/2022 07:31;Harga bensin shell naik;neutral
Rivaldi Pangalila;@ohshitninjas;30/11/2022 22:35;Ini cuman perasaan atau memang pas harga bensin naik dan jadi boros sekali ;neutral
Tribun Jogja;@tribunjogja;30/11/2022 21:46;Dampak Kenaikan BBM, Pelaku Usaha Mikro dan Ultra Mikro di Kota Yogya Terima BLT;neutral
KISS FM JEMBER;@kissfmjember;30/11/2022 20:29;"Penyaluran bantuan sosial di Desa Sidomukti Mayang dimanfaatkan pelaku  UMKM desa setempat. Berbagai jenis usaha datang ke balai Desa Sidomukti, mulai dari jualan mainan, makanan, minuman hingga sembako, saat penyaluran bantuan sosial dampak kenaikan BBM.
https://bit.ly/3ONq4we";neutral
Erifarm;@Erifarm1;30/11/2022 16:29;Resesi ekonomi sidah dan sedang  terjdi.. Sudah dirasakan  rakyat kecil.. Sejak naik bbm.  Tapi g ada kebijakan  untuk menamgani krisis ekonomi...  Ribut nya  ingin 3prriode..;negative
hyeonwoo kang;@hyeonwookang2;30/11/2022 07:52;"Dulu sebelum harga Pertamax naik, isi bensin Pertamax 80k udah full
Sekarang jadi 125k baru full
125k bisa di pakai 2 minggu ";negative
Khal Brann;@KhalBrann;29/11/2022 17:30;mohon maaf pak, di zaman harga segala naik dan harga bensin naik, kami selaku pekerja, dengan ump sebesar itu tidak cukup, karena 50rbu saja sudah seperti satu rupiah oak, cukup  buat apa, bukan kami tidak bersyukur dengan ump tersebut, kasian pak yg punya anak istri.;negative
Daeng Wahidin;@DaengWahidin2;29/11/2022 15:12;Kalo Pribumi dikasih Upah Murah oleh Rezim Jokowi sementara TKA China digaji 15jt lebih perbulan maka jangan salahkan buruh ngamuk2 apalagi dampak kenaikan BBM dan Omnibuslaw Jahanam itu makin bikin susah buruh Pribumi..!! Lawaan.. Kami Siap Tempur..!!;negative
ikaa;@ikaa0069;29/11/2022 14:46;Bensin naik, sembako naik, UMP gitu gitu aja.mau nonton TV harga STB mahal yaampun malangnya hidup saya;negative
indrii;@indr11_;29/11/2022 14:04;Bensin naik, sembako naik, UMP gitu gitu aja.mau nonton TV harga STB mahal yaampun malangnya hidup saya;negative
MySkill - Si Paling Belajar;@myskill_id;29/11/2022 10:53;harga bensin naik dompet makin seret yh;negative
blank can not be name;@kakeanekowe;29/11/2022 02:56;Balik kantor ngisi bensin full tank cuma €60 an, biasanya bisa sampe €90 an. Semoga aja ga naik lg ni harga bensin ;negative
PHN;@thepan_316;28/11/2022 23:59;"Terlepas pindah agama atau nggak, gw capek bgt media2 indonesia ngepackage pindah agama sebagai “isu”.

What’s the fucking ISSUE?
ISSUEnya apa di dunia/negara/hidup orang anjir? Harga bensin emang naik 50% tiap orang pindah agama hah?

Honestly, ISU nya apa?";neutral
cia.| gataulah pengen pulang;@shojikimalhae;28/11/2022 21:35;Bbm besok naik harga tahhhh anjjjj penuh semua pom bensin, shell segala error, CAPEKKKKK;negative
ali rohmad;@aliservistv;28/11/2022 13:13;Wah itu sih bikin minyak meroket lagi. Arab aja udah mentok genjot produksi. Kalo rusia berhenti jualan, krisis bbm.;neutral
AmerEurope;@AmerEurope;28/11/2022 13:02;"Contoh aja: Di jaman Trump, harga bensin $2. Biden jadi presiden, ubah peraturan ini itu, bbrp minggu kemudian harga bensin jadi $6. Otomatis harga2 barang ikut naik

Sekarang Democrats ngomong harga naik krn Republican. Emang bangsat

Mending Trump. Ga usah ngomong Alkitablah";negative
tatacantik;@Tataey0ng;28/11/2022 09:26;keknya kurang dehklo dihitung2 sehari 25k an. klo 770k buat bensin kekny ckup deh tp tergantung sender suka jajan ap ngga soalny klo hitungan aku sndiri kurang nder apalagi pp kan pastiny trs harga bensin naik;neutral
reka;@jenisapa;27/11/2022 17:43;Aku jga dlu pas masih 1 tempat kerja sama cowok aku di budget seminggu 300k buat ber 2 dan cukup, tp mengingat harga bensin sekarang naik, jd kayanya gabakal cukup;neutral
#MelawanLupa;@DethanVic;27/11/2022 03:59;"Sudah beberapa hari ada krisis BBM jenis minyak tanah di Kota Kupang dan sekitarnya.
Mohon dibantu  
@pertamina
, 
@ahok_btp
, 
@jokowi
 @KementerianESDM
 @Kemenperin_RI";neutral
indrii;@indr11_;26/11/2022 21:28;Bensin naik, sembako naik, UMP gitu gitu aja.mau nonton TV harga STB mahal yaampun malangnya hidup saya;negative
Kebenaran;@RealKebenaran;26/11/2022 07:55;Rezeki diatur tuhan. Pantes gak kaya2 krn mengandalkan sesuatu yg gak ada. Bensin naik harga marah, cukai naik tarif marah. Bukannya usaha lebih biar duitnya lebih agar bisa beli bensin dan rokok yg naik harganya wkwkwk.;negative
Zainal Mustofa;@ZainalM10798843;24/11/2022 19:43;Saat ini yang bikin resesi, krisis ekonomi,isu pandemi, itu semua hasil keputusan dan kebijakan penguasa. Matane mbah kyai mbok melek,,harga bbm naik, TDL naik, pajak naik, kebutuhan pokok naik. Dan PHK banyak sekali. Mending diam mbah kyai, daripada bohong mulu.;negative
النسآء نور رهموت;@annisamortafia;24/11/2022 10:57;Hal itu kan sebetulnya ngebuktiin kalau masyarakat itu daya beli nya masih kuat ya mau itu harga bensin tetep naik. Bagi aku sendiri pun sebenernya gak ada perubahan yg signifikan sih. Kalau buat kalian bagaimana?;neutral
antaranews.com;@antaranews;24/11/2022 05:46;Minyak anjlok karena bahas batas harga Rusia dan stok bensin AS naik;negative
𔘓;@laliso;24/11/2022 01:07;Yaampun OA Mivovs followersnya naik terus ya kaya harga bensin.  Nanti kalo udah dapet nomer Polisa jangan di jual ya, Kak? Janji dulu...;neutral
rere amora;@re_amora22;23/11/2022 17:51;Bensin naik, sembako naik, UMP gitu gitu aja.mau nonton TV harga STB mahal yaampun malangnya hidup saya;negative
Ups;@Aappaaatuh;23/11/2022 16:27;Tapi ngerasa gasih setelah naik harga BBM, kuantitas dari bensin nya berkurang? Yang awalnya bisa 4-6 harian, ini bisa abis 4 hari aja. Apa cuman gue doang yah huhuhu;negative
Dia Carissa;@DiaCarissa02;23/11/2022 16:17;"Manfaat BLT BBM Ringankan Masyarakat Dari Krisis Global 

#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran
#SubsidiTepatSasaran
#CerdasPakaiBBM
#BijakPakaiBBM
#BLTBBMBantuMasyarakat
#BansosBBMRingankanRakyat
#SukseskanKebijakanPemerintah
#SubsidiBerkeadilanUntukMasaDepan";positive
Sara Mikayla;@SaraMikayla03;23/11/2022 16:09;"Manfaat BLT BBM Ringankan Masyarakat Dari Krisis Global 

#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran
#SubsidiTepatSasaran
#CerdasPakaiBBM
#BijakPakaiBBM
#BLTBBMBantuMasyarakat
#BansosBBMRingankanRakyat
#SukseskanKebijakanPemerintah
#SubsidiBerkeadilanUntukMasaDepan";positive
Lorraine Riva;@yoyen;23/11/2022 14:31;Harga gas naik, listrik juga naik, bensin naik. Konsumen selain merasa ini juga merasa di harga sembako dan hal lainnya naik. Karena harga bensin baik = transport makin mahal. Belum lagi krisis gandum karena UKR pemasok gandum terbesar di EU juga.;negative
Siwi Ragil;@siwiragils;23/11/2022 13:57;Apalagi klo pas weekend bujud deh yang namanya mall penuh sama lautan manusia. Dari situ aja ngeliatnya mau harga bensin naik atau nggak ..tetap nggak ada pengaruhnya ya buat netizen di sini;neutral
Kitajima;@KitajimaBoi;23/11/2022 12:14;Harga Royal Canin naik buatku lebi sesek daripada harga bensin naik #karnagapunyamotoratomobil;neutral
ENOK;@retno_astriana;23/11/2022 07:23;"Teruntuk orang tua Client gw
Please ini semua harga kebutuhan pada naik
Tutornya mengajar beli bensin pake duit
Harga private segitu masih masuk akal dan masih aja ditawar
Berasa di pasar ya buk";neutral
Onime_Kyo;@evil_backwards;23/11/2022 06:20;Karna tetep aja pertamax jarang ada peminat apalagi setelah harga naik gw liat2 di pom bensin deket2 daerah gw aja pertamax paling 2 motor gitu sepi banget dah, kecuali kalo misal antrian pertalite nya udah bener2 panjang baru mereka ke pertamax itu juga 1:5;neutral
LPM Motivasi;@MotivasiUNS;22/11/2022 19:55;"Harga Bensin Naik, Situasi Makin Pelik

Kenaikan harga Bahan Bakar Minyak (BBM) ini menuai kontra di kalangan masyarakat. Mayoritas masyarakat merasa keberatan dengan ditetapkannya kebijakan ini. 

https://lpmmotivasi.com/harga-bensin-naik-situasi-makin-pelik/…";neutral
V;@odamtxt;22/11/2022 08:53;Jujur aku 250k itu seminggu soal nya bensin mahal, harga pada naik meskipun dah udah usaha masak, belum ngeprint kebutuhan skripsi. Jujur ga bisa aku kalau 300k sebulan, makan apa nder;neutral
adit;@AditzNugroho;22/11/2022 08:10;"Kalau UMK naik apa2 nanti jadi mahal 
(Beli bensin harganya sama dengan daerah lain harga barang pun sama dengan daerah lain) ";neutral
oreo.;@Aryadana_;21/11/2022 20:17;Innova udh bensin semua, diesel naik harga nih bekasnya;neutral
Radio Sonora Jakarta;@SonoraFM92;21/11/2022 19:00;18.59 #BeritaSONORA - Krisis BBM Subsidi Semakin Parah di Nagan dan Aceh Barat, DPRA Diminta Panggil Pertamina;neutral
Potterra BeLove;@BelovePotterra;21/11/2022 10:44;bekasi-bandung cuma 1 jam by pribadi bang. ngapain naik kereta cpt bs lbh lama. lbh mahal /tiketnya drpd harga bensin PP bs full skeluarga;neutral
ダニ || Dani;@adaniJmc;20/11/2022 22:10;Lebih sebel harga hotwheel naik, lebih sebel lagi nemu yg bagus tp duid tinggal buat beli bensin~;neutral
Valuna Joy | Vtuber | Debut: ?;@valunajoy;20/11/2022 21:09;huhu bensin lg naik harga ;negative
Yuk pulang;@pulangyukji;20/11/2022 18:20;"What happen with 98 octane in indonesia especially bogor? Mau naik harga jadinya ga dijual? Dibilangnya habis, tapi di shell dan pertamina kok bisa sama sama habisnya? 
@Shell
 @pertamina
Mohon maaf nih bensin saya habis beneran abis gabisa pulang kalo gini  ceritanya";neutral
106.1 erks FM | Sumedang;@eRKSFM;20/11/2022 08:02;"erksNEWS - Ancaman Krisis, Bos IMF Minta RI Batasi Subsidi BBM hingga Energi

#BosIMF #AncamanKrisisEnergi #SubsidiBBM #sumedang #erksfm #newserks

-LPPL eRKS FM-

Lihat Selengkapnya di: https://ift.tt/B41pQCg";neutral
jane grey;@itreallyisjane;20/11/2022 01:10;"Sino kasi ang nagsabi na magiging golden era pag si BBM ang naging pangulo?

Kayo ang pabudol kay Mamamenk, nagpaniwala kayong may solusyon sya sa krisis. Ang inflation ay inevitable dahil sa malalaking global crisis tulad ng pandemya at gyera sa europa.

Tigil tigilan nyo kami";neutral
JAKA SPAROH;@kamekpalala;19/11/2022 20:39;Ngurusin krisis dalam negeri aja gak becus, bisanya cuman nambahin hutang dan menaikkan harga BBM doang ;negative
Solopos;@soloposdotcom;19/11/2022 11:54;Ancaman Krisis, Bos IMF Minta Indonesia Batasi Subsidi BBM hingga Energi;neutral
Bisnis.com;@Bisniscom;18/11/2022 20:09;Ancaman Krisis, Bos IMF Minta Indonesia Batasi Subsidi BBM Hingga Energi;neutral
;@spidbrman;18/11/2022 18:36;Sejujurnya ga cukup, apalagi kalo jauh sekolahnya, bensin mahal, angkutan umum juga harga naik kan;negative
❧➳ 𝓁𝒶𝓁𝒶 ♡♡;@aiinglala;18/11/2022 14:32;ngerasa ga sii semua pada naik harga bulan ini, beneran ga sii yg bensin naik lagi bulan januari itu duh ampunn;negative
CianjurIsBlue;@CianjurIsBlue;18/11/2022 13:44;Tim Kami Kekurangan Bensin Karena Harga Solar Naik Wk;negative
Kei;@keiinootkey;17/11/2022 22:55;Kan dunia akan mengalami resesi, harga bensin naik, pangan juga pasti naik.. Kalau harga ga dinaikin, nanti owner angkringannya ga balik modall.. Modal ongkos belanja bahan makanannya, modal belanjaan untuk makanannya, gituu;negative
²Bianca;@biancshym;17/11/2022 20:51;Ga gini sih. Setelah diitung2, naik motor ke kantor lebih hemat drpd naik KRL/MRT. Harga krl-nya murah, tp nyambung dr KRL ke depan kantor itu mahal. G ada kendaraan umum, jd hrs ojol. Minimal 15rb. Pp dah 30rb + kereta 7k pp. 37k, bs dpt bensin motor utk 1 minggu;neutral
aina;@nniilou;17/11/2022 16:56;BELAJAR MOTOR SIH NDER PLIS HEMAT BGT jaman SMP naik grab sehari 20k, waktu SMA harga segitu dibeliin bensin bisa tahan seminggu lebih ;neutral
Kaia S.;@kaiandrine;17/11/2022 15:55;WKWKWK SUMPAH GA NYADAR. gue otomatis nyarinya foto joy. huhuhu cayangku. dari 0 udah kayak isi bensin, semoga naik terus juga sayangnya kayak harga bensin;neutral
Loli;@Anggita_lung;17/11/2022 08:00;Pemerintah memberikan dukungan melalui berbagai tambahan bantuan sosial dalam bentuk pengalihan kebijakan subsidi agar dampak dari kenaikan harga BBM tersebut tidak membebani masyarakat. Selain itu, Pemerintah juga tetap optimis bahwa pertumbuhan ekonomi Indonesia tetap terjaga.;positive
idy;@wakeupidy;17/11/2022 06:46;Aku pernahe bali - kediri seh. Bensin cuma 150 pakai vario 150cc. Trs kalau kediri - malang bensinnya 40. Jadi paling gak bensin 200 seh. Lek pp paling 400an. Dan kyke lek motor kopling lebih hemat gak seh drpd matic. Itu harga sblm naik ya.;neutral
Harian Kompas;@hariankompas;16/11/2022 19:24;Dalam Peraturan Menteri ESDM Nomor 12 Tahun 2022 tertuang kriteria penetapan krisis energi atau darurat energi pada empat jenis energi, yakni BBM, elpiji, tenaga listrik, dan gas bumi. Regulasi itu sebagai antisipasi. #Ekonomi #AdadiKompas;neutral
Kristinaedita;@kristinaabuk;16/11/2022 18:49;"Rabu(15/11), Kristina Edita Abuk, S.Kel, Luhkan Kab. Malaka, kegiatan Pembagian BLT akibat dampak kenaikan BBM kepada Pelaku utama dan pelaku usaha di 8 desa pesisir yang berada di Kecamatan Wewiku Kab. Malaka
#GiatLuhkanSatminkalGONDOL
#Malaka";neutral
Aryok;@arya_sveta;16/11/2022 11:25;Tai lah russia mbok ya damai dikit kek harga bensin naik mulu bgsttt;negative
^;@sweetsparkl3ss_;16/11/2022 08:31;"""harga bensin naik km malah beli mobil ya yak"" lah iya jugak";neutral
Ades;@Ades88416099;16/11/2022 01:33;Ga kerasa bensin harga naik...indahnya.lol.;negative
Aldie;@el_kaezzar;15/11/2022 11:45;...sm model shell, ptronas, exxon, bisa bgt. Suru jd swasta murni. Mgkn tata niaga n kualitas produk ningkat, tp itu artinya liberasi total SDA, pst bkl banyak yg teriak2. Plus gmn nasib sodara kita yg di timur yg scr bisnis ga untungin jualan di sana? Bisa2 krisis bbm...;neutral
WishFm107;@WWishfm107;15/11/2022 10:10;Kenaikan harga BBM menyelamatkan Indonesia dari krisis ekonomi;positive
Nordick VV;@NordickVv;15/11/2022 09:13;Mengambil kebijakan populer yg  bikin orang terlena itu gampang apalagi utk disanjung demi terpilih kembali spt kepala negara Srilangka yg memangkas pajak, nambah subsidi BBM & listrik yg akhirnya bikin ekonomi jeblok hingga rakyatnya tdk bisa makan & krisis energi. Mau begitu???;negative
Han⁷;@triptych_93;15/11/2022 07:51;Dan udah ga 2 ribu. Skrng gua parkir dimana-mana mintanya 3 ribu. Waktu itu ada yg komplen ke gua perkara bensin naik, harga pada naik, parkir ikutan naik.;negative
CRYPTOVERSE REPUBLIC community;@BaVVor;15/11/2022 01:16;"Harga kripto LUNC cuma 2.6 rupiah. 

Beli 100 rebu saja, Sudah dapet 38ribu koin.
Jika lunc naik ke 100rupiah saja sudah berubah menjadi 3.8juta.

Apalah guna 100 rebu itu hari ini.
Di jual pun cuma kebeli bensin 10 liter atau samsu 5 bungkus atau makan big mac large di mcD
1/3";neutral
Noviantika Maharani;@tikaanmt;14/11/2022 22:57;Awalnya gue beralih ke vivo krn merasa bensin lebih boros (pas masi pake pertalite) semenjak harga bensin naik. Dan fyp tiktok jg banyak bilang motornya rusak krn bensinnya kotor banyak residu?? Jadi gue iseng pake vivo. Tapi masih gak yakin kalau pertalite makin boros gitu;neutral
