created_at,Komentar,Sentiment,Score,month_year
2023-11-26 05:27:20+00:00,"Standar kode transaksi pembayaran QRIS Antarnegara meraih Gold Award untuk Kategori Efisiensi Operasional dalam Qorus Reinvention Awards Asia Pacific 2023 di Thailand, Rabu (22/11).  Laman #infografik: https://t.co/pjshGVCC9w https://t.co/ftBqFSPULJ",neutral,9.932.153.224.945.060,2023-11
2023-11-26 05:32:19+00:00,"mau cv dong 12k dari gopay ke spay pake qris ya, langsung sebutt ajaa berapa #zonauang",neutral,9.915.615.916.252.130,2023-11
2023-11-26 06:03:25+00:00,@chicocicak Besok2 pake qris aja kaa,neutral,989.493.727.684.021,2023-11
2023-11-26 06:06:22+00:00,hi wtb wdp 3x yg avail pake qris 🥹 #zonauang #zonajajan,neutral,9.951.260.685.920.710,2023-11
2023-11-26 06:29:37+00:00,Tau gitu tdi bayar mam pake qris aja,neutral,9.490.464.329.719.540,2023-11
2023-11-26 06:42:02+00:00,coba pake qris aku sini kak di jamin berhasil loh 😽💗  — testimoni gestun 4000+ di pinned cek aja — pencairan instan 1 - 5 menit proses uang sudah masuk rek. ( LANGSUNG WA https://t.co/Mnr4IGm283 ) 🫶🏻 https://t.co/QESQ2QfMtU,neutral,9.768.714.308.738.700,2023-11
2023-11-26 06:54:28+00:00,"@adirasvi @anjemunice @unnesmenfess Ada kak, barusan aku habis dari sana. Seneng bgt bisa bayar pake qris hihii anw makasi ya kak buat rekomendasinya &lt 3",positive,6.002.817.749.977.110,2023-11
2023-11-26 07:02:50+00:00,@unnesmenfess bisa bayar pake qris nggk ndeerr,neutral,6.108.648.180.961.600,2023-11
2023-11-26 07:06:43+00:00,"Hi, sorry for using #zonauang! Aku mau nanya dong kl mau bikin qris mending pake dompet apa yaah? Prefer yang biaya adminnya kecil dan gak ribet, boleh sharing plus minusnya kah? Thank you 🥹🥹🥹",neutral,7.558.730.244.636.530,2023-11
2023-11-26 07:08:29+00:00,"ANJIR IYA LAGI terus abis ka nand bayar pake qris, dia bilang siap makasih neng"" sambil ngelap keringet pake lap di bahu nya""",negative,5.019.753.575.325.010,2023-11
2023-11-26 08:33:40+00:00,@saeracs gw nyesel ga inisiatif nanya apakah mereka bisa nerima pake qris walau tulisannya bukan bu mul,negative,9.871.246.814.727.780,2023-11
2023-11-26 08:42:49+00:00,"nanti indo kamu pake qris cheol,,,,, ada qris ga di korea",neutral,9.941.044.449.806.210,2023-11
2023-11-26 08:43:02+00:00,"@sbyfess blg aja, bayar pake qris bs kok",neutral,991.387.903.690.338,2023-11
2023-11-26 08:46:04+00:00,"@unmagnetism Bayar pake Qris  Karena pasti dibilang  alatnya rusak pak"" :)""",negative,9.936.853.051.185.600,2023-11
2023-11-26 08:46:29+00:00,@mattcimol Gunuk ada gak? Bisa payment pake qris gak kack?,neutral,9.900.360.107.421.870,2023-11
2023-11-26 09:01:59+00:00,Ada yg jual pulsa smartfren bs pake qris? #zonaba #zonauang,neutral,9.978.151.321.411.130,2023-11
2023-11-26 09:02:44+00:00,"tukang parkir ga ngebantuin samsek tp minta duit, dah dibilang gada cash tp malah bapaknya bilang bisa pake qris KEKK TAIK TAU GA LU TAIK??",negative,9.973.366.856.575.010,2023-11
2023-11-26 09:03:32+00:00,@abdul_basithhh anjir kang parkir pake QRIS wkwkwkw,negative,937.492.609.024.048,2023-11
2023-11-26 09:06:12+00:00,"Di jogja semuanya bisa pake QRIS, aku terharu sbg org cashless",positive,9.930.797.219.276.420,2023-11
2023-11-26 09:13:36+00:00,"@mingisgirlfrien gabisaa, kalo mau pake qris",neutral,9.434.177.279.472.350,2023-11
2023-11-26 09:16:05+00:00,"Kemaren Jumat gue beli kopi 5k pake duit 100k wkwk, kaga bisa qris plis &amp  gue udah haus bgt. Keluar duit selembar trs kembaliannya 20k 20k 5k sisanya 2k, gendud bgt dompet gue abis itu",negative,9.865.911.602.973.930,2023-11
2023-11-26 09:19:11+00:00,Wta penarikan qris bisa pake apa aja ? #zonauang,neutral,9.929.766.058.921.810,2023-11
2023-11-26 09:27:18+00:00,@_9yuhoney ooo gt pake qris pak lebih mudahh🤣🤣🤣,neutral,9.234.648.942.947.380,2023-11
2023-11-26 09:37:53+00:00,"Makanya bang, tinggal di Indo aja. Biar bisa pake Qris. 😌",neutral,9.774.047.136.306.760,2023-11
2023-11-26 09:40:39+00:00,-ness toko buku yang bisa bayar pake qris dimana ya? tia!,neutral,98.189.777.135.849,2023-11
2023-11-26 09:52:56+00:00,need jasa co mercari yg bisa payment pake qris #zonauang #zonabu #zonaba #zonajajan,neutral,9.874.463.081.359.860,2023-11
2023-11-26 09:58:28+00:00,"tadi batin ada gk ya jajan pinggir jalan tp pake qris krn gkbaw cash, lalu nampak lah ini 🤩🤩 https://t.co/K9r27JYXFD",neutral,9.795.672.297.477.720,2023-11
2023-11-26 10:12:23+00:00,-dips! toko kaos kaki sebelah kfc paltrow bisa pake qris ga ya?,neutral,9.962.273.836.135.860,2023-11
2023-11-26 10:22:38+00:00,@jasamercari ems tax pc kena per gram atau per barang? bisa payment pake qris?,neutral,9.971.440.434.455.870,2023-11
2023-11-26 10:26:42+00:00,bayar pake Qris aja 😂 gak ada kembalian pake kotak amal 🤣🤣🤣,neutral,8.701.583.743.095.390,2023-11
2023-11-26 10:30:21+00:00,Huft sekarang anaknya anti cash-cash club semenjak mudeng pake qris.,negative,9.874.497.652.053.830,2023-11
2023-11-26 10:37:19+00:00,@aprazoIam Suruh bayar pake qris,neutral,9.661.884.903.907.770,2023-11
2023-11-26 11:02:06+00:00,LUCU BANGET KAYAK ABIS BAYAR PAKE QRIS,positive,990.247.905.254.364,2023-11
2023-11-26 11:04:56+00:00,"@convomfs bisa kokkk, kalau di idm bisa pake spay, ovo, gopay, linkaja, sama qris livin",neutral,982.921.063.899.994,2023-11
2023-11-26 11:29:27+00:00,pake qris gaksadar tbtb saldo abis😭 sakit hati bgt,negative,9.915.515.184.402.460,2023-11
2023-11-26 11:37:48+00:00,"bisa bayar pake qris ga kak?""""",neutral,9.830.961.227.416.990,2023-11
2023-11-26 11:46:20+00:00,ketololanku adalah bikin qris buat toko tpi pake nama sndiri anjoyyyy dodol,negative,6.003.804.206.848.140,2023-11
2023-11-26 11:49:15+00:00,mau beli ig followers gercep pake qris #zonabeli #zonajajan #zonauang,neutral,996.550.440.788.269,2023-11
2023-11-26 12:00:58+00:00,"Dirut BJB Ungkap Semua Transaksi Keuangan Kereta Cepat Whoosh Dikuasai China  Pembayaran tiket Whoosh bisa menggunakan QRIS atau kartu BJB tapi semua mengalir ke bank milik China, ICBC   https://t.co/lYH1mPUrGY",neutral,9.968.003.034.591.670,2023-11
2023-11-26 12:01:17+00:00,"Dirut BJB Ungkap Semua Transaksi Keuangan Kereta Cepat Whoosh Dikuasai China  Pembayaran tiket Whoosh bisa menggunakan QRIS atau kartu BJB tapi semua mengalir ke bank milik China, ICBC   https://t.co/U9eOEXqfh1",neutral,9.967.466.592.788.690,2023-11
2023-11-26 12:01:36+00:00,"Dirut BJB Ungkap Semua Transaksi Keuangan Kereta Cepat Whoosh Dikuasai China  Pembayaran tiket Whoosh bisa menggunakan QRIS atau kartu BJB tapi semua mengalir ke bank milik China, ICBC   https://t.co/GWn11whMRk",neutral,9.967.466.592.788.690,2023-11
2023-11-26 12:09:32+00:00,"@terlaaris aku pernah dapet cust dari malay, pake qris dana bisa. tapi selain itu bisa paypal nder",neutral,988.121.509.552.002,2023-11
2023-11-26 12:09:34+00:00,"➖ •• E-statementnya hanya dikirim ke email gak bisa download langsung dari aplikasi kayak bank digital lain •• ID transaksinya gak ada di mutasi, Rrn Qris juga, harus telp CS untuk minta ID transaksi kalau terjadi sesuatu •• Perpindahan dari menu ke menu lain again lemot",negative,7.996.655.106.544.490,2023-11
2023-11-26 12:11:01+00:00,"Bisa pake qris gak?""""",neutral,970.020.592.212.677,2023-11
2023-11-26 12:18:21+00:00,"@JeenoRanger tadi didompet no nggak dikeluarin,, kan beli makannya pake QRIS...",neutral,7.505.134.344.100.950,2023-11
2023-11-26 12:18:34+00:00,@genshinBTS 85k without morawits ya Traveler~ kalo pake morawits 145! Payment available QRIS dan dapat Loyalty free daires selama pengerjaan~ kalo mau in rush pake fragile juga bisa ya~,positive,6.201.508.641.242.980,2023-11
2023-11-26 12:23:43+00:00,"Gue jalan kaki ke Plaza Merdeka yang deket banget dari penginepan. Akhirnya dapet travel adaptor di Super Save, semacam MR DIY. Trus karena QRIS udah integrated dengan DuitNow, gue cobain bayar pake QR. Bisa! https://t.co/bCRI3K78YF",neutral,6.318.507.790.565.490,2023-11
2023-11-26 12:24:51+00:00,"@haozru scan pake qris brrti pake saldo dung? ntar dibalikin lgi apa gimana😭 coba kasi cth aku mau cv 80k koin ke spay, trs ak scan qris dia berapa??",neutral,8.884.093.165.397.640,2023-11
2023-11-26 12:32:39+00:00,@KAI121 mimin kenapa acces by kai gabisa bayar pake qris sih😭😭😭😭,neutral,8.827.148.675.918.570,2023-11
2023-11-26 12:43:05+00:00,"pake qris ada mbak?"" ""oke bentar mbak."" ""nih ya mbak udah."" https://t.co/EQkovzpFVm""",neutral,8.897.340.893.745.420,2023-11
2023-11-26 12:49:37+00:00,-ness ke gacoan qris pake btnm0bile bisa ga sih,neutral,9.951.797.723.770.140,2023-11
2023-11-26 12:50:42+00:00,"bisa pake qris ga mbak?""""",neutral,9.815.780.520.439.140,2023-11
2023-11-26 12:56:50+00:00,payment pake qris tp bukan milik dia wkwk https://t.co/0UH5GDnhsO,neutral,9.633.617.401.123.040,2023-11
2023-11-26 12:59:59+00:00,"@jajanbighit pake qris bisa, sopi tanpa kirim barang jg bisa sinii",neutral,9.832.845.330.238.340,2023-11
2023-11-26 13:00:54+00:00,"@seabankcare min kalo misal transaksi pake qris trus di kita nya udh successful tp ternyata di merchantnya ga masuk hrs gimana? saldonya jg udah kepotong, masalahnya saya jd disuruh bayar 2x -_-",neutral,9.579.230.546.951.290,2023-11
2023-11-26 13:03:01+00:00,Bingung banget kalo lagi belanja mau pake QRIS terus malah ditanya “qris dari bank apa kak?”  Perasaan qris dari bank apapun bisa…… Kan tujuannua qris utk memudahkan pembayaran……. https://t.co/adFqJcz6NQ,neutral,8.325.625.658.035.270,2023-11
2023-11-26 13:23:24+00:00,"@cottonbearx klo aku sih tarik tunai, uangnya taro di kos di tempat aman, soalnya kebanyakan belanja tuh pake qris😭",neutral,8.998.932.838.439.940,2023-11
2023-11-26 13:42:26+00:00,🤍 guys aku barusan ketipu.. tapi orangnya pake qris ga pake norek jadi susah ngelacaknya 😭😭😭,neutral,5.840.469.002.723.690,2023-11
2023-11-26 13:49:46+00:00,3k pake qris fastresp kak akuu yuk WA aku sepii lagi fsr bangaaatt! ☎️ : https://t.co/7VU7TJFIKA https://t.co/HPEPSsSaKa,neutral,8.935.437.202.453.610,2023-11
2023-11-26 13:56:59+00:00,"@GLORI0USANGEL sekarang jam 8 pagi, gw lagi nyari sarapan di warteg bahari dengan mencocol tahu bacem, terus ini penjaganya lagi sedang berpacaran kak saya ingin baca pake qris kak jangan ciuman terus kak",neutral,6.483.947.038.650.510,2023-11
2023-11-26 14:08:23+00:00,Aaand the day has come! Mulai besok kampanye MAJU PEDANG akan mulai berjalan. Ada apa aja sih?🤔 Pertamaa ada booth MAJU PEDANG!! Setiap mahasiswa/i FISIP UI berhak claim reward kalau kalian: 1. Bertransaksi pake QRIS dan nunjukin bukti pembayaran ke pedagang + tim MAJU PEDANG,neutral,9.322.401.285.171.500,2023-11
2023-11-26 14:13:49+00:00,abis beli somay di senayan td pagi pake qris ngakak liat struknya somay aja pake qris 😭 https://t.co/w51geNOo0y,neutral,9.693.358.540.534.970,2023-11
2023-11-26 14:14:26+00:00,ini pake qris neobank enak banget sih jujur trf trf juga enak 😭☝️,positive,9.885.586.500.167.840,2023-11
2023-11-26 14:20:58+00:00,"@rxnjunmies klo lum ada juga coba langsung di web ajaah, gampang ko pake bayarnya bisa pake qris trs bisa lngsung di taro di dokumennya",neutral,9.773.082.137.107.840,2023-11
2023-11-26 14:34:11+00:00,@pahnh__ bisa pake qris ga kak? kalo bisa ayo sini cv ke aku,neutral,9.947.339.296.340.940,2023-11
2023-11-26 14:40:38+00:00,@UGM_FESS bayar dikansas pake qris tpi gda sinyalllllll,negative,859.057.605.266.571,2023-11
2023-11-26 14:53:36+00:00,"@UGM_FESS yang ada lift kok cuma A2 sama AGLC?"" ""gazebonya kotor banget sih, banyak sampah"" ""banyak piring kotor gak dibalikin weh"" ""sinyal di kantin kok ilang2 ya, pake qris sering trouble""""",negative,9.974.204.301.834.100,2023-11
2023-11-26 14:58:40+00:00,"@emotionalvibee kagaa anjg gua ngga minjem, tadi gua makan sushimas, gua blg gua gapunya cash, nanti gua bayar pake qris, trs dia blg “yaudah pake qris lu aja semua sekalian” gua blg “gacukup qris gua cuma cukup buat sendiri” trs yg laen pada pake cash akhirnya",neutral,7.674.775.719.642.630,2023-11
2023-11-26 21:15:05+00:00,gais aku open ya skrg uda redi banyak akun aku juga skrg uda bisa payment pake qris sama seabank ya yuk buruan di order #zonauang,neutral,9.803.103.804.588.310,2023-11
2023-11-26 21:46:40+00:00,"super gercep!  vsco &amp  canva pro prosesnya semenit doang lho, bisa pake email sendiri juga!🫰🏻 paynya bole lewat qris beb #zonauang 💐 https://t.co/jvQVYWmth8",neutral,970.586.359.500.885,2023-11
2023-11-26 22:32:30+00:00,"qris selain dabis bisa apa aja ya, udah males pake dabis",neutral,791.431.725.025.177,2023-11
2023-11-26 23:29:08+00:00,"Mau spotify yg bisa pake akun dari seller dong, qris yaa #zonauang",neutral,9.932.057.857.513.420,2023-11
2023-11-26 23:43:03+00:00,"@aprazoIam Beli cuma 1000 uang 100.000, .  tp enak skg bs ngomong bayar cuma bs pake qris ya, klo tunai bayar pake uang pas""  💃💃💃💃💃""",neutral,662.371.039.390.564,2023-11
2023-11-26 23:55:23+00:00,bisa pake qris kok,neutral,7.658.488.750.457.760,2023-11
2023-11-27 02:10:59+00:00,kapan di padang banyak bisa pake qris ya,neutral,9.840.583.205.223.080,2023-11
2023-11-27 02:12:55+00:00,"@discountfess Pake qris mandiri, cb 100% max 25k Tapi yaa gitu, kalau cb kek untung untungan, bisa masuk bisa ga 🥲",neutral,8.048.095.703.125,2023-11
2023-11-27 02:16:36+00:00,"Jd sadar wlaupun skrg transaksi udah banyak bgt yang bisa pake QRIS, tapi uang cash juga penting bgt deh. Tadi di jalan liat tukang bajigur plus lengkap banget ada pisang rebus, timus, ubi rebus. Pengen beliiii, tapi gk punya cash, bapaknya  gak bisa QRIS dan enggak ada ATM jg😭",neutral,5.029.189.586.639.400,2023-11
2023-11-27 02:29:11+00:00,"Alhamdulilah kosong jg ni sbux card gue. Ternyata bisa guys klo saldo ra cukup, ditambal pake QRIS payment.   Jd emg boycott sbux ini struggling bgt buat w y bcos emg w suka memanfaatkan membership &amp  kek tiap gajian tuh slalu isi card.",positive,9.102.129.340.171.810,2023-11
2023-11-27 02:55:43+00:00,"Payday saatnya nraktir bestie kopi nih di Fore! ✨☕️  Nikmatin cashback 25% hingga Rp20 Ribu dengan transaksi pakai QRIS blu di Fore Coffee ya, bestie ~  S&amp K: https://t.co/LiruwCjtH0 https://t.co/jaAAztjimE",neutral,9.491.825.699.806.210,2023-11
2023-11-27 03:35:23+00:00,"mau tanya buat yg sering beli jus di tempat nya pak l*b*h, itu klo kita bayar pke qris emng maaf rada disinisin gtu ya? sender lupa gabawa dompet jd pke qris tp kok digituin... ugm_fess",neutral,5.754.740.834.236.140,2023-11
2023-11-27 03:38:26+00:00,"@KontenBerfaedah Saran, lain kali nasi kotaknya di kasih setelah solat jumat dan dijagain, kalo bisa pake qris bayar seikhlasnya   Kalo ada kakek2/orangtua yg nggapunya hp di pisah aja jatahnya",negative,4.526.119.232.177.730,2023-11
2023-11-27 03:44:31+00:00,@jinggliu beli makanan 20k: wih mahal banget ga ada yg murahan apa beli layout 20k: gas anj kak mana qris nya aku bayar,negative,8.855.134.844.779.960,2023-11
2023-11-27 03:52:01+00:00,"layout ready stock GG &amp  BG lusyu! BAYAR SUKA-SUKA (start 3K) 😻✨️ payment bisa via QRIS yaa, yuk jajan 💗🍒 #zonauang 005 https://t.co/XtmWQ29MCW",neutral,9.638.606.309.890.740,2023-11
2023-11-27 03:52:21+00:00,@braisedducks eh gajadi gaizz WKWKWK aku lg dongo itu alias aku selama ini bayar apa2 pake qris kok masa aku ngira hpku gabisa scan qr😭😭,negative,9.109.408.855.438.230,2023-11
2023-11-27 03:53:06+00:00,@lylaxvc Gede bage udah ada tukang baso keliling pake qris,neutral,9.433.537.125.587.460,2023-11
2023-11-27 04:00:37+00:00,"Transaksi dan pengguna Quick Response Code Indonesia Standard atau QRIS terus bertumbuh. Terkini transaksi QRIS mencapai Rp24,97 triliun, dengan jumlah pengguna sebanyak 43,44 juta per Oktober 2023.  🔗 https://t.co/zb6XLu8fsA https://t.co/pOUxZQxKcj",neutral,9.830.848.574.638.360,2023-11
2023-11-27 04:08:36+00:00,@chasnowy Kalau mau kita open sewa qris harian kak^^ bebas transaksi berapapun selama durasi masih berjalan~ start 5k ajaa,neutral,9.756.622.314.453.120,2023-11
2023-11-28 01:05:21+00:00,"@Myldaria @tanyakanrl iya njir wkwk di tempat ngopi juga gini kalo mau bayar pake qris juga harus minimal 50k, lagian apaan dah gajetot",negative,9.935.197.234.153.740,2023-11
2023-11-28 01:27:16+00:00,Joki dapus pake qris yang bisa skrng bangett drop fee #zonauang,neutral,9.530.065.059.661.860,2023-11
2023-11-28 01:34:53+00:00,"@YUPIEN_FESS pake qris nder, gatau ya cash bisa apa engga",neutral,9.627.755.880.355.830,2023-11
2023-11-28 01:58:00+00:00,kalo qris manusia udh gua gebuk pake batu,negative,9.381.983.876.228.330,2023-11
2023-11-28 01:58:14+00:00,🤍 di diy bisa pake qris ga,neutral,9.897.910.952.568.050,2023-11
2023-11-28 02:11:25+00:00,@i06ssa gaada yang jual makanan pake qris mami 😕💔,negative,6.959.959.864.616.390,2023-11
2023-11-28 02:14:43+00:00,"🐋kak, mau isi e money, bayarnya pake qris/debet mandiri bisa? 🐠mohon maaf kak, pengisian e-money harus bayar pakai cash  yaampun..",neutral,9.921.191.930.770.870,2023-11
2023-11-28 02:20:20+00:00,@xaaqynh @Myldaria @jhobahobi @tanyakanrl Ga juga. Aku beli kopi di indomaret 7000 juga pake qris koq.,positive,7.206.358.909.606.930,2023-11
2023-11-28 02:28:32+00:00,@telurtrxx Total 5 ribu yh bisa pake qris,neutral,9.936.884.045.600.890,2023-11
2023-11-28 02:30:36+00:00,"Wkwwk reaaaal! aku lagitu baru aja habis makan siang tadinya cuma mau nongkrong baca buku sambil minumin yogurt frappenya udh yg upsize, tp gabisa debet/qris krn &lt 50k jadi terpaksa beli red vevet juga biar bisa bayar. Pdhl aku jajan di abang siomay langganan 15k bisa pake qris",positive,6.962.427.496.910.090,2023-11
2023-11-28 02:30:59+00:00,@iyanstudy tembalang semuanya pake qris anj,neutral,9.932.639.598.846.430,2023-11
2023-11-28 02:33:20+00:00,"@tanyakanrl Kemarin gue juga ditawarin paket sama kwasong jadi 75 ribu, ada potongan 8 ribu katanya, trus gue nolak mau donatnya aja set lusin, totalnya 56k, mau bayar pake qris gabisa, harus cash atau debit, ribet banget. Akhirnya pake debit mana sempat salah nulis nominal lagi.",negative,9.538.379.311.561.580,2023-11
2023-11-28 02:33:38+00:00,@jhobahobi @Myldaria @tanyakanrl Beli telor gulung goceng aja bisa pake qris,neutral,9.910.974.502.563.470,2023-11
2023-11-28 02:34:58+00:00,tabe guys mau tanya bayar bensin di Pertamina bisa pake qris kah?,neutral,9.956.707.954.406.730,2023-11
2023-11-28 02:35:50+00:00,@prabovwo RIL. nyari jajan yang bisa pake qris,neutral,9.931.000.471.115.110,2023-11
2023-11-28 02:45:37+00:00,@dsuperboy jgn pake Qris mobile banking,neutral,9.698.157.906.532.280,2023-11
2023-11-28 03:02:06+00:00,"indonesia sok sokan ngembangin qris dan pembayaran digital lainnya biar modern dan cashless apa lah itu.  telek kambeng, ga guna cashlessmu itu kalo qris dibatasin merchant minimal 50k baru bisa transaksi. jelas jelas qris Rp1 aja bisa diterima",negative,9.944.631.457.328.790,2023-11
2023-11-28 03:16:32+00:00,@afrkml beli jajan tp bayar lewat qris,neutral,9.609.835.743.904.110,2023-11
2023-11-28 03:22:51+00:00,"@arorossy sebetulnya kebanyakan yg menerapkan minimum transaksi itu yg bagian EDC/debit sih kak. kalau qris setauku kebanyakan gak menerapkan minimum.  tapi ya itu tadi, ada aja merchant yg juga sekalian menerapkan minimum pembayaran untuk qris.",neutral,9.212.004.542.350.760,2023-11
2023-11-28 03:40:53+00:00,Bisa transaksi non-tunai pake HP di Indonesia dan luar negeri terdengar 'too good to be true'?? 😱  Berarti qaqa belom tau 3 inovasi QRIS yang lagi dikembangin ini! Auto bikin kamu ngerasa kayak lagi di film-film sci-fi~ 🤖🤳  #ayopakaiQRIS https://t.co/MIa9ZuHbjZ,neutral,5.933.552.980.422.970,2023-11
2023-11-28 03:40:55+00:00,3. QRIS SETOR TUNAI Fitur ketiga ini akan memungkinkan pengguna melakukan transaksi setor tunai. QRIS Setor Tunai memanfaatkan metode pembayaran push payment di mana penyetor menunjukkan kode QRIS miliknya ke perangkat pemindai QRIS  di ATM atau agen.,neutral,9.927.231.669.425.960,2023-11
2023-11-28 03:45:17+00:00,"Kamu tau gak sih, kalau sekarang QRIS gak cuma bisa buat bayar, tapi bisa buat transfer, tarik, dan setor tunai, bahkan dipake buat belanja di luar negeri! https://t.co/wR3kjNtYLm",neutral,8.698.554.039.001.460,2023-11
2023-11-28 04:10:36+00:00,"@langgananlaprak @ubsansfess kalo ini kurang tau kak, soalnya belum pernah nyoba bayar pake qris",neutral,9.635.810.256.004.330,2023-11
2023-11-28 04:19:33+00:00,"@jhobahobi @Myldaria @tanyakanrl Kak, 1000 doang bisa pake qris loohh😭",neutral,9.928.351.044.654.840,2023-11
2023-11-28 04:22:05+00:00,"GUYS HELP ADA YG NGERTI GA? @HaloBCA semalem sy pindah saldo dari blu ke bca pas di cek saldo ternyata yg masuk ga sesuai, cek mutasi pun gaada riwayat transaksi. trs tadi pagi iseng cek lagi tbtb di mutasi ada transaksi qris padahal semalem gaada pake qris?! ini serem banget deh https://t.co/gpbppzWLqb",negative,8.666.144.013.404.840,2023-11
2023-11-28 04:22:20+00:00,🍟 Jajan Untung 🗓 1 Desember 2023  jajan dapat CASHBACK 100% dengan bayar menggunakan QRIS Seabank jadwal promo di gambar  buka rekening Seabank https://t.co/I5giBD4mzj  Seabank di Shopee https://t.co/tO4JtG10au https://t.co/Gkh744NNXg,neutral,9.740.957.617.759.700,2023-11
2023-11-28 04:24:36+00:00,Bisa bayar pake qris?,neutral,9.879.952.073.097.220,2023-11
2023-11-28 04:24:51+00:00,"@brightuuin Dari tampilan yang Bapak/Ibu kirimkan merupakan koreksi atas transaksi QRIS sebelumnya, untuk memastikan bisa menghub HaloBCA dari sisi rek BCA 1500888 atau jika transaksi di rek Blu bisa hub HaloBlu :) Tks ^Pingkan",neutral,9.925.259.351.730.340,2023-11
2023-11-28 04:26:04+00:00,"@ziziegirl_ Selamat siang, @ziziegirl_. Mohon maaf atas ketidaknyamanannya. Berdasarkan tampilan gambar yang dikirimkan, apabila sebelumnya Anda melakukan transaksi pembayaran melalui QRIS, maka keterangan KOR PAYMENT QRIS"". (1/2)""",neutral,9.414.357.542.991.630,2023-11
2023-11-28 04:33:31+00:00,"Niatnya pake cash tapi bisanya qris, tau gitu beli di aplikasinya aja yang lebih murah 💔",neutral,8.482.432.961.463.920,2023-11
2023-11-28 04:37:29+00:00,"@aussiebyuuuuuu Hai Sobat BRI, terima kasih atas antusiasnya pada promo Bank BRI. Tidak bisa ya, promo hanya berlaku untuk transaksi menggunakan Kartu Debit Mastercard dan BRImo. Silakan nikmati promo menggunakan fitur QRIS BRImo. (1)",neutral,9.200.782.179.832.450,2023-11
2023-11-28 04:49:06+00:00,@velvef km pake qris manaaa shannn?,neutral,5.575.764.179.229.730,2023-11
2023-11-28 05:00:17+00:00,"Diskon sebanyak ini mau kamu lewatin gitu aja?😱 Yuk, dapatkan promonya dengan transaksi pakai QRIS di myBCA biar dapet Diskon Hingga 50%!🤩   Cek di https://t.co/tFXJ4iUnjp https://t.co/Gu73VCovcm",neutral,9.648.563.861.846.920,2023-11
2023-11-28 05:01:15+00:00,Mootsku yang pake qris neo sejauh ini transaksinya aman gak?,neutral,5.343.313.217.163.080,2023-11
2023-11-28 05:14:19+00:00,@jhobahobi @Myldaria @tanyakanrl Gak ada nder. Tapii setiap ada transaksi pedagang akan dikenakan MDR jadi pendapatanya gak bulat ya karena potongan dan FYI transaksi dg QRIS (BCA) baru akan diterima H+1 alias besoknya. Mungkin beberapa pertimbangan tsb yg dijadikan syarat min pembelian,neutral,7.254.366.278.648.370,2023-11
2023-11-28 05:16:29+00:00,"@Myldaria @tanyakanrl Kalah sama warung ayam geprek, 26k aja pake qris bisa 😂",negative,6.852.242.350.578.300,2023-11
2023-11-28 05:17:09+00:00,"Info dong, mie ayam tumini bisa bayar pake qris kaga?",neutral,9.812.785.387.039.180,2023-11
2023-11-28 05:43:57+00:00,"@Myldaria @europasauruss @tanyakanrl Pernah aku bayar pake uang receh seribu duaribuan sama koin gara2 mau bayar pake QRIS/DEBIT ada minimalnya, aturan kalo memang ada minimal ya kasih tulisan yang gede gitu di Deket barcode nya.",neutral,8.739.856.481.552.120,2023-11
2023-11-28 05:47:07+00:00,"@KAI121 Info dari mbak CSnya, kalau bisa jangan bayar pake QRIS di app KAI.",neutral,997.747.838.497.162,2023-11
2023-11-28 06:20:14+00:00,andai yg jual kelapa muda pake qris kan enak haha,positive,9.960.734.844.207.760,2023-11
2023-11-28 06:22:43+00:00,@unnesmenfess ini bisa pake qris ga ya nder,neutral,9.958.394.765.853.880,2023-11
2023-11-28 06:23:41+00:00,@alfabettta @unnesmenfess dia bisa pake qris ngga ya kakk,neutral,9.949.604.272.842.400,2023-11
2023-11-28 06:24:16+00:00,Ini dia cuplikan keseruan Nyok Pake Qris Fun Zumba kemarin Minggu (26/11) Siapa aja nih yang kemarin join? Absen di kolom komen! 😁  #BankIndonesia #DiSetiapMaknaIndonesia #NyokPakeQRIS https://t.co/F0LKZre0G8,neutral,982.357.382.774.353,2023-11
2023-11-28 06:43:08+00:00,@dotisaridoti Untuk pembayarannya pake qris atau cash kak?,neutral,9.952.806.830.406.180,2023-11
2023-11-28 06:44:50+00:00,@catnitp masih pake qris dabis aku,neutral,9.759.292.006.492.610,2023-11
2023-11-28 06:52:43+00:00,"@cinema21 Hai XXI, Saya transaksi QRIS pembelian makanan sebesar Rp 103.000.  Akhirnya saya melakukan double payment dgn penambahan cash Rp 103.000.  CS menyatakan QRIS gagal, sementara bank terkait menyatakan transaksi berhasil. Dan dana akan refund dalam 24 jam, tapi no refund.",neutral,947.758.972.644.806,2023-11
2023-11-28 07:03:16+00:00,wtt dana 10k dibayar pake qris atau bni. fee 1k aja #zonauang #zonaba,neutral,9.898.443.222.045.890,2023-11
2023-11-28 07:13:45+00:00,"yt prem dongg, drop pricelist bayar pake qris  #zonauang️ #zonaba",neutral,9.717.028.737.068.170,2023-11
2023-11-28 07:21:38+00:00,Temen gw: Tapi bisa bayar pake qris kan? Gw: IYA SABIII PAKE QRIS UNTUK SEMUA Temen gw: qrisnya qrispatih bukan? Gw &amp  temen gw: ketawa ngakak sampe sakit perut,negative,6.730.979.084.968.560,2023-11
