created_at,Text,Sentiment,Score
2024-05-18 11:21:51+00:00,giveaway saldo Qris 5k syarat nya rt + tag akun @tokoodel pakai emoji bebas. end besok pagi #zonauang,neutral,9.967.781.901.359.550
2024-05-18 12:53:50+00:00,#zonauang adakah yang punya render ayato ini? with fee is ok! (pakai qris pls) https://t.co/bNPZjq0Ep3,neutral,9.880.316.257.476.800
2024-05-18 13:20:31+00:00,malu bangettt ga pernah pakai qris sekalinya pakai kek orang bego ga ngerti cara pakenya,negative,9.979.462.027.549.740
2024-05-18 13:40:24+00:00,mengingatkan lagi warga dollies kyknya chizwiw ini masih berkeliaran 1. pokoknya kalo ada org jualan songel murah tp sblmnya gapernah bahas songel samsek 2. acc keliatan gede tapi bekas fanacc (most likely beli) 3. maunya transaksi pake qris / no spay baru tinggalin aja,negative,9.216.299.653.053.280
2024-05-18 14:11:07+00:00,Transaksi di Merchant dengan DIGI DigiCash dan QRIS Bank Bjb Bisa Dapat Diskon https://t.co/ERXkncsNB5 https://t.co/Mm5jxwFixy,neutral,9.445.796.608.924.860
2024-05-18 16:03:51+00:00,Billing statement credit card udah rilis. Tagihannya melonjak dratis ya Dikit2 tap kartu dikit2 scan QRIS,negative,8.805.432.319.641.110
2024-05-18 16:21:28+00:00,Teman baik X yang ingin menjadi bagian dari kebaikan NGJ bisa scan QRIS ini ya terimakasih. https://t.co/bU7d6pm9ZX,neutral,9.775.779.247.283.930
2024-05-18 16:45:39+00:00,51 Tenant Ramaikan Bontang Digital Expo Transaksi Bisa Pakai Qris https://t.co/XKwCx3xsHY https://t.co/Da0M0Dfsq8,neutral,987.991.988.658.905
2024-05-18 19:46:03+00:00,woii lahh gw mau bayar makanan td pk qris taunya bca gangguan. dah panik gw didepan kasir untung gw inget punya spay:) asli udah ceming gbsa bayar wkwk,negative,8.874.542.713.165.280
2024-05-19 04:16:21+00:00,mengsad motor mogok ditengah perjalanan ke pertamina ditolak gara gara gabisa bayar make qris minimum 50.000 udh gitu adalagi eror gabisa make qris ampe gua mohon mohon tuker saldo kambink sekali kawand mana gabisa tarik tunai wangnya,negative,989.557.683.467.865
2024-05-19 05:10:00+00:00,Di Alfamar beli mineral Rp6.700 Me : mo bayar pakai qris Mbak nya : pakai bank apa? Me : Mandiri Mbak nya : minimal 10rb Me : cash aja $ bgasih 10rb* Mbak nya : ada 1.500? Me : mangkanya mbak tadi aku pakai qris biar gak ribet kembalian,neutral,9.350.641.369.819.640
2024-05-19 06:44:32+00:00,Tolong @HaloBCA @BankBCA memang blm siap menyediakan aplikasi QRIS mending perbaiki dulu! Scan QRIS via M-BCA tapi saldo nyangkut entah kemana. Udh laporan dari tgl 9 Mei 2024 sampai hari ini juga katanya msh proses trs! @BANKBRI_ID aja bisa tuh balikin saldo dlm 3 hari kerja! https://t.co/E2fru89q7K,neutral,9.622.948.169.708.250
2024-05-19 10:05:01+00:00,@gataudehapa42 Selamat sore Kak. Railmin mohon maaf atas ketidaknyamanannya. Saat ini pembayaran melalui e-wallet Linkaja dan OVO sedang terdapat maintenance. Sebagai alternatif bila ingin menggunakan ovo bisa dengan scan QRIS ataupun media pembayaran lain yang tersedia. Sekali lagi mohon maaf,neutral,9.594.529.867.172.240
2024-05-19 16:01:46+00:00,Jasa unduh dokumen scribd yang bisa bayar pakai qris #zonauang,neutral,9.976.243.376.731.870
2024-05-19 21:51:19+00:00,WKWKWKWK TBTB INGET KEJADIAN LUCU Pas d kwangya mau fotobox. Klo dulu kan tinggal scan qris d dalem box fotonya tapi skg ternyata hrs k kasir dulu. Trs aku nanya sama mbak2 dpn ku caranya eh sama dia dibales ngomong pake bhs inggris mulu,negative,895.564.615.726.471
2024-05-19 22:07:12+00:00,Yuk sedekah subuhnya di pesantren @PeduliYatimBrsm ! Mulai dari 1000 rupiah sudah menjadi bagian bahagiakan adik santri... SCAN KODE QRIS UTK LEBIH MUDAH BERSEDEKAH! Atau transfer Rekening Donasi: BSI : 7243558535 ( peduli yatim bersama) https://t.co/Fdy4y0JrZv,neutral,9.135.855.436.325.070
2024-05-20 03:11:37+00:00,Transaksi QRIS Mengalami Kendala Sejak Tanggal 01 Mei 2024 ( 20:04:13 ) Sudah Buat Laporan Sejak Ditanggal Tersebut Belum Ada Proses Refund Sama Sekali Dari BCA Sampai Hari Ini Tgl 20 Mei 2024 @HaloBCA @BankBCA @GoodLifeBCA @XpresiBCA https://t.co/M0JnEJOkJ3,neutral,9.822.756.052.017.210
2024-05-20 03:44:51+00:00,guys WTA DONG emg kl scan qris dana bisanya ke dana doang ya? gabisa ke pembayaran lain kyk ovo or gopay?,negative,5.104.207.396.507.260
2024-05-20 05:02:04+00:00,Halo Kyochon Lovers! Promo kesayangan kalian Buy1Get1 datang lagi nih! Cukup transaksi menggunakan kartu dari @bankbri_id BRI Debit Kredit QRIS dan BRIMO kamu ya! Promo berlaku untuk dine-in dan takeaway dimulai dari tanggal 20-24 Mei 2024!! https://t.co/k0AxcbUN4y,neutral,9.148.108.959.197.990
2024-05-20 05:20:53+00:00,PRE ORDER SUGA | Agust D TOUR 'D-DAY' The Original Poster DP 240K 327K est 400 gr Digicode DP 755K 990K est 1 2 kg 1.037K est 1 5 kg SET DP 990K 1.280K est 1 5 kg 1.370K est 2 kg ️ Bersih Ina ️ Grup Order ️ Scan Qris Jatim https://t.co/JnHX6tgIsp,neutral,9.919.894.337.654.110
2024-05-20 05:42:06+00:00,BuRek Bank Jago dapatkan Saldo Jago Rp 50.000. dengan melakukan Setoran Awal + Tahan Uang Rp 500.000 selama 30 Hari &amp; Lakukan 1x Transaksi pakai QRIS Pay Jago App minimal Rp 20.000 Input kode promo : WON2949C / TOM323A3 BuRek Bank Jago cukup Selfie + Pakai no Hp GoPay #1 https://t.co/qviEZtKbyO,neutral,9.881.360.530.853.270
2024-05-20 07:51:06+00:00,Pembayaran Digital QRIS di DKI Jakarta Terus Meningkat Signifikan https://t.co/zg44QhfTpn Volume transaksi QRIS di Jakarta pada triwulan I 2024 sebesar 333 68 juta atau tumbuh 157% (yoy). Kondisi ini turut didukung momentum Ramadan dan Idulfitri. #QRIS #Pembayaran https://t.co/fN8ckJPYiK,neutral,9.603.269.100.189.200
2024-05-20 11:56:58+00:00,Knp si ni org tuh padahal hp udh canggih bayar ternyata juga pakai qris tadi gue lihat knp mesti payment tagihan2 banyak banget di kasir minimart pas lagi rush hour,negative,976.231.038.570.404
2024-05-20 12:32:20+00:00,Diskon ovo ini bisa digabungg antara pic 1 sama 2 Cth: malkist 1 + mie sedap grg 3 jadinya cuma 7400 bayar pake ovo (bukan qris alfa) Kemarin aku beli mie sama malkist sehari bisa 3 strukk https://t.co/u1Aavs1bcj,neutral,9.656.317.234.039.300
2024-05-20 13:23:15+00:00,Yang mau belanja hemat sini kumpul!! Mimin punya infonya Sekarang kamu bisa belanja hemat dengan mendapat cashback sebesar 25% dengan menggunakan QRIS BTN Mobile Menarik banget kan? Yuk segera pakai QRIS BTN Mobile di setiap transaksimu. https://t.co/Jirdvk3rLE,positive,6.742.701.530.456.540
2024-05-20 13:33:35+00:00,hii aku open jasa cv convert tf transfer pindah saldo ewallet ke ewalley lain fee start 1k prem &amp; start 2k nonprem (belum verif ktp) scan pakai qris qr #zonauang,neutral,9.969.743.490.219.110
2024-05-20 14:13:34+00:00,Barter 2 Mangkok Bubur dgn Nilai GCV=314159$=0.000022π Mari terus Membiasakan diri bertransaksi dengan Pindai Qris #Wallet #pinetwork. Ketika OM tiba Anda sudah terbiasa dengan transaksi PiCoin. Amazing #pinetwork #picoreteam #GCV https://t.co/kFVxWzWG5M,neutral,8.429.404.497.146.600
2024-05-20 19:12:15+00:00,need cv bni ke spay 45k tapi via scan qris bisa ngga? fee brp #zonauang,neutral,9.967.638.254.165.640
2024-05-21 01:15:16+00:00,Scan spaylater qris sakti ready yuk buruan limit terbatas.,neutral,994.653.582.572.937
2024-05-21 01:53:10+00:00,️ SCAMMER / PENIPU ️ Tolong jangan ada yang transaksi ke qris ini ya. Ig admin itu kena hack pagi ini dan gak ada akses penipunya bikin sg seperti ini. All of my friends yang chat dia semua di block dan di unfoll. Jadi tolong jangan ada yang transaksi ke qris tersebut https://t.co/IJj1SgxyNV,negative,9.914.425.015.449.520
2024-05-21 02:28:42+00:00,Transaksi Di Merchant Dengan DIGI DigiCash Dan QRIS Bank Bjb Bisa Dapat Diskon Menarik https://t.co/xKs57RZOy5 https://t.co/zYJ0zzSMnO,neutral,8.077.711.462.974.540
2024-05-21 02:57:36+00:00,INFO KAN DONK SELAIN https://t.co/14o21nISuO SEKARANG TOP UP CRYPTO DIMANA LAGI YA ? YANG BISA PAKAI QRIS ATO GESEK CC :(( NEED BANGET ANYINGG WADOWWWW CHANEL CUANKU SKRG ILANG HUWAAA,neutral,5.606.004.595.756.530
2024-05-21 03:14:53+00:00,BI: Volume Transaksi QRIS di Jakarta Tumbuh 157 Persen @bank_indonesia @DKIJakarta @kemenhub151 @PT_Transjakarta @mrtjakarta @PPITradelog @KemenkesRI @Kemdikbud_RI @lrtjkt @JaklingkoID_ #BankIndonesia #QRIS #DKIJakarta #TransportasiJakarta https://t.co/dZ7uS25nvZ,neutral,9.882.309.436.798.090
2024-05-21 03:33:43+00:00,Cashback Rp21.000 Transaksi Semua QRIS min. Rp100.000 di LINE Bank Tanpa Kuota Saldo harian tgl 1 s/d 30 April kemarin WAJIB min. Rp500.000 Khusus Pemegang Debit BT21 Berlaku tiap tanggal 21 ℹ️ Bisa garap promo di thread ini https://t.co/dt75y10bzw,neutral,9.886.289.834.976.190
2024-05-21 05:37:17+00:00,um! kalian yang pake qris pernah gagal transaksi gitu tapi kepotong? dan di toko nya juga ga masuk. itu gimana ya,negative,9.121.880.531.311.030
2024-05-21 05:58:31+00:00,Hercules99 : Akses semua jenis Games hanya Dengan 1 ID kapan saja &amp; dimana saja cukup dengan scan qris 1 detik. #herrcules99 #slot #infoslotgacor #GamblingTwitteru #GamblingTwiite https://t.co/aFHVLCOw1i,neutral,9.913.167.953.491.210
2024-05-21 06:11:50+00:00,guys kl scan qris bayar pake dana nomernya keliatan kah emang?,negative,7.604.361.772.537.230
2024-05-21 08:04:43+00:00,hal paling buat aku seneng &gt; mantengin transaksi qris https://t.co/k3Q6JmVSHA,positive,7.373.498.678.207.390
2024-05-21 10:44:28+00:00,@gembrit @Indomaret Saya pakai QRIS BSI di Indomaret selalu bisa tuh,neutral,9.494.987.726.211.540
2024-05-21 11:26:45+00:00,um! info tempat ngeprint di jl. terusan surabaya yang bisa bayar pake qris dong,neutral,9.546.471.834.182.730
2024-05-21 11:56:44+00:00,Super PRAKTIS dan HEMAT! Urusan bayar-bayar belanjaan pasti pakai QRIS neobank dong! Cek jurusnya di kolom reply! https://t.co/Gn1YWuRaMo,neutral,7.018.348.574.638.360
2024-05-21 12:41:04+00:00,Mau tf antar gopay yang bisa bayar pake qris #zonauang,neutral,9.972.449.541.091.910
2024-05-21 14:59:25+00:00,sama kayak alfax dayang sumbi tiap mau bayar cash ditolak sm kasirnya mana pernah maksa gua bayar pake qris (gua tdnya mau gajadi beli),negative,9.851.322.770.118.710
2024-05-21 15:20:29+00:00,dulu pernah ke mog mau beli janjiw. ga terima cash maunya cashless. gue mau bayar pake qris tapi ga ada sinyal njing. untung gue bawa atm. jadi TOLONG kalo mau cashless tuh tolong bgt perhatiin ada sinyal apa kaga tuh sekitar situ,neutral,5.808.095.335.960.380
2024-05-21 16:00:01+00:00,Terima uang cash ada resiko di pemilik usaha kena uang palsu. Yg kebagian apes ya karyawannya. Kalau cashless karyawan hitungannya lebih enak krn tinggal memastikan transaksi berhasil. Pakai QRIS dinamis otomatis ga ketipu bukti transaksi editan. Ga takut nombok di akhir shift,positive,9.580.127.596.855.160
2024-05-21 17:01:51+00:00,Iyasih cashless enakk tinggal gesek' doang atau scan qris. Tapi boros ajg di rumah pas cek saldo langsung kok sisa segini ajg aowkwowkwk,negative,9.946.398.138.999.930
2024-05-21 23:56:14+00:00,wtb netflix yang bisa bayar pake qris dong #zonajajan #zonauang,neutral,9.730.386.734.008.780
2024-05-22 01:08:40+00:00,Padahal tinggal scam qris mbanking doang loh mbak. Logika nya skrg org2 bakal bawa hp kemana2 drpd bawa duit cash doang tanpa bawa hp. It make sense sih. Sekelas kang parkir aja pake scan qris skrg hidup udh di bikin simple masih aja merasa berat,negative,9.905.343.055.725.090
2024-05-22 01:47:48+00:00,calf juga cashless anjir harus scan qris. gua kalo pas lagi di luar mau ke calf tapi gak bawa hp jadi manxhu1jHhqush mager bgt,negative,8.468.819.856.643.670
2024-05-22 01:57:29+00:00,Di era modern sekarang jdi org hrus fleksibel persiapkan cash dan cashless gk prlu misuh .. lu ada cash tp toko maunya cashless tinggal pakai qris atau ksih kartu debit cashless mreka lg brmasalah ya pakai uang cash yg mmg udh lu siapin.,negative,5.645.397.305.488.580
2024-05-22 02:23:46+00:00,Cukup scan QRIS dan bayar tagihan Anda dengan Debitku. #QRIS #Tagihan,neutral,9.961.410.164.833.060
2024-05-22 04:05:29+00:00,Good morning everyone! Mau mengabari kalau aku ganti QRIS ya Udah mah dana error terus dan aku orangnya panikan Untuk transaksi selanjutnya aku bakalan kasih QRIS baru. Thank you very much,negative,6.668.987.274.169.920
2024-05-22 04:24:38+00:00,ada jasa yg bisa edit foto dari background biru ke merah ga ya? terutama yang bisa bayar pake ovo/qris #zonauang #ZonaBA #Zonajajan,neutral,9.722.948.670.387.260
2024-05-22 06:15:36+00:00,Manfaatkan Teknologi Digital Kota Semarang Mulai Terapkan Bayar Parkir Pakai QRIS . https://t.co/oFhCzev2ui,neutral,9.961.579.442.024.230
2024-05-22 06:48:55+00:00,OPEN JASTIP TIKET ENHYPEN FATE+ World Tour in Jakarta 17-18 Agustus 2024 HALL 1-2 ICE BSD Fee 350k/tix Diurus sampai tiket fisik Bisa payment via Scan QRIS More info and form order: https://t.co/wDMd3jZnl1 https://t.co/4PHO103ina,neutral,9.843.807.220.458.980
2024-05-22 07:54:06+00:00,BI: Transaksi QRIS Melonjak 194% per April ATM Makin Tak Laku https://t.co/qyKxVU4gPD,neutral,9.898.951.649.665.830
2024-05-22 09:16:59+00:00,Transaksi QRIS Naik Tiga Kali Lipat Kartu Debit Makin Tidak Laku https://t.co/CwrilHzypm,negative,7.670.901.417.732.230
2024-05-22 09:51:56+00:00,Any interaction is appreciated! Halo semuaa aku bawa 3 RS cewe wuwa yang bisa di take sekarang tanpa booking fee nih! Pricenya 20K dan bisa pakai QRIS juga ya! #zonauang #zonaba https://t.co/yCmSsT7Je9,neutral,9.019.666.314.125.060
2024-05-22 10:05:07+00:00,Transaksi QRIS Tumbuh Tiga Digit Sedangkan ATM Naik 12 4 Persen https://t.co/iUVaJgOOkw,neutral,9.962.884.187.698.360
2024-05-22 10:20:34+00:00,Transaksi QRIS Melonjak Tinggi ATM Mulai Tak Laku https://t.co/JfIQlU6Klr #Bisnis,neutral,9.803.808.331.489.560
2024-05-22 10:21:37+00:00,Jangan bingung lagi ya kalo ditanya Mau bayar pake QRIS apa? Pokoknya satu QRIS bisa dibayar pake aplikasi pembayaran apapun! #nontunaipakainetzme #pastiadasolusi https://t.co/pDqsd4XNvB,neutral,8.047.049.641.609.190
2024-05-22 10:50:37+00:00,Bank Indonesia (BI) catat transaksi via QRIS meningkat 194 persen sementara transaksi via kartu ATM yang turun 12 49 persen. #bisnis #update #bisnis #text https://t.co/rz1s7wTNZE,neutral,9.962.575.435.638.420
2024-05-22 10:52:13+00:00,Gak usah khawatir Bestie Bayar Pajak Kendaraan Bermotor di Samsat Digital Terminal Leuwipanjang bisa pakai Virtual Account QRIS EDC Proses lebih cepat dan bikin Bestie nyaman pastinya #bapendajabar #samsatjabar #pajakkendaraanbermotor #samsatdigitalleuwipanjang https://t.co/pJVjbaju2j,positive,5.769.043.564.796.440
2024-05-22 11:39:06+00:00,Transaksi QRIS Naik 194 06 Persen ATM Turun 12 49 Persen https://t.co/rvn7E72g6S,neutral,9.952.487.349.510.190
2024-05-22 13:25:41+00:00,Kalo warung warung madura ini bisa bayar pake QRIS atau cashless makin bahaya sih,negative,9.963.632.225.990.290
2024-05-22 13:28:20+00:00,halo gaes aku lagi butuh responden untuk penelitiaan tugas akhirku dengan kriteria responden : 1. Pernah/Menggunakan QRIS 2. Pernah mengunjungi / Transaksi di kawasan Dipati Ukur (DU) Mahasiswa atau yang udah kerja jugaa boleh isii kok yang bersedia boleh reply yaa makasiii!,neutral,7.944.228.649.139.400
2024-05-22 14:24:15+00:00,BI Catat Transaksi Menggunakan QRIS Tumbuh Tiga Digit Kartu ATM Malah Turun https://t.co/qMPwY5O3hs,neutral,997.389.018.535.614
2024-05-22 15:02:30+00:00,anaknya di scan pake qris ga sih,neutral,9.383.835.196.495.050
2024-05-22 17:56:06+00:00,bri busuk bgt. transaksi qris sering gagal. tapi saldo berkurang di mutasi juga ada transaksinya. tapi dananya gamasuk ke merchant. sakjiw bener. harus apa sih??,negative,9.979.795.813.560.480
2024-05-22 20:20:10+00:00,#Bisnis Transaksi QRIS Melesat 194 06 Persen di April 2024 https://t.co/TzxDEBOfzF,neutral,9.739.053.249.359.130
2024-05-23 01:18:03+00:00,Yuk bantu kampung Bayam sebisanya. Pakai QRIS bisa mulai 1 rupiah kok.,neutral,8.313.674.330.711.360
2024-05-23 02:49:15+00:00,Open semua ya akulaku via bukalapak dan via toko akulaku langsung kredivo shopee by link payment cair instan minim 1jt dibawah itu bisa scan qris sakti limit lain bisa tanyakan juga #gestun #zonaBU #zonauang https://t.co/N2n8VEbCzH,neutral,9.909.660.816.192.620
2024-05-23 04:06:00+00:00,Belanja apapun jadi lebih simpel via scan QRIS di aplikasi M-Smile Bank Mega! #MudahPakaiPRIMA,neutral,5.739.564.299.583.430
2024-05-23 04:22:51+00:00,yujiem! maaf mo nanya kak ini central ban bisa bayar pakek qris gak ya?,neutral,9.935.086.965.560.910
2024-05-23 06:10:01+00:00,-wal! event pedas puas festival tuh masuk nya bayar pake qris kah? gabisa cash yaa? info dong trimsss,positive,6.986.281.871.795.650
2024-05-23 07:25:35+00:00,DEPOSIT TANPAN RIBET PAKAI QRIS SAJA!!! gampang dan mudah 1 detik langsung terproses cobain buruan BONUS nya banyak 300RIBU https://t.co/q3OACGzGQC,positive,5.847.835.540.771.480
2024-05-23 07:54:30+00:00,Bye-bye ATM Transaksi dengan QRIS Melonjak Hingga 194 Persen pada April 2024 https://t.co/HvhsalSPhk,neutral,9.803.314.805.030.820
2024-05-23 08:00:00+00:00,krsell! Haiii mungkin ada yang masi cari tempat po majalah cosmopolitan cover mark surabaya bisa pakai qris bisa bookslot dulu,neutral,993.350.088.596.344
2024-05-23 10:14:28+00:00,hdh dh beli makan niatnya bayar pake qris tp internet gue tbtb kaga bisa asyu jd balik lagi ke kos mana rame bat malu,negative,9.970.844.388.008.110
2024-05-23 11:37:19+00:00,Gw kadang suka bingung kadang kita bayar pake qris terus si yang jual minta foto bukti transaksi itu dulu buat apa coba.. bukan bisa di cek yak kalo ditanya dalilnya buat bukti kan dodol sumpah. Ini jadinya Konsepnya pembayarannya udah modern tapi orang yang gunainya kolot.,negative,995.663.583.278.656
2024-05-23 12:36:52+00:00,wtb netflix harian tapi yg bisa bayar qris 2 kali soalnya saldonya kepisah pisah bm nonton bgt #zonauang #zonajajan,neutral,4.262.497.127.056.120
2024-05-23 14:00:25+00:00,Kapok gw keluar gabawa cash kesusahan sndiri mana pas mau scan qris sinyal kayak eek,negative,995.109.498.500.824
2024-05-23 15:25:24+00:00,hi! gi! kalian yg pake qris buatnya dimana yh sender mau buat tapi bayar 30k kalo lewat app qris T^T *kalo oot bilang aja yh biar sender delete,neutral,9.454.543.590.545.650
2024-05-23 16:06:50+00:00,Waktu itu pernah mau bayar pake qris aku ngomongnya kris tpi penjualnya bilang kaya mastiin berulang kyuras kyuris mulu wkwkwkwk.,negative,943.781.852.722.168
2024-05-23 16:43:37+00:00,Pernahhh mau bayar pake qris terus aku nyebutnya Kris yg jualnya malah saling liat2an terus ketawa anyingggggg kesel bgt deh kalo inget,negative,996.240.496.635.437
2024-05-23 17:13:55+00:00,mau scan qris 70k get brp ya #zonauang #zonabu,neutral,9.943.373.799.324.030
2024-05-24 00:19:57+00:00,@tanyakanrl Masuk tahun 2024 ini udah jarang bilang kris atau kyuris. Sekarang kalau mau bayar cukup bilang QR aja kasir udah pasti tau maksudnya bayar pakai scan QRIS.,neutral,8.084.215.521.812.430
2024-05-24 03:06:10+00:00,Ditlantas Polda Sulbar Mudahkan Layanan Administrasi Wajib Pajak Kini Hadir Scan Qris https://t.co/ND5LhnsYAt https://t.co/qBubWU5uCe,neutral,9.963.962.435.722.350
2024-05-24 03:57:44+00:00,eh hue bru tau dah di Indomaret tuh bisa bayar pake qris kan???,neutral,9.766.026.735.305.780
2024-05-24 04:03:19+00:00,Cashback 100% Rp15.000 Mulai Sabtu Besok QRIS Bank Saqu 6.000 Transaksi Pertama Seluruh Outlet BISA COMBO dengan Info Promo Jenius ini https://t.co/gufebuATWZ,neutral,978.727.400.302.887
2024-05-24 04:07:00+00:00,Dari jajan di warung sampai belanja di mall bayar via scan QRIS JAKOne Bank DKI emang paling bisa diandalkan! #MudahPakaiPRIMA,positive,9.815.980.195.999.140
2024-05-24 04:33:03+00:00,Re-charge dulu badannya dengan jajan pakai QRIS neobank yuk! Info soal QRIS neobank klik https://t.co/xz3xcwlHVT &amp; jika ingin pakai QRIS neobank klik https://t.co/qEpN9eeFAm Bank Neo Commerce Tbk berizin &amp; diawasi OJK serta merupakan bank peserta penjaminan LPS. https://t.co/Xv3MaIsmVJ,neutral,9.893.255.233.764.640
2024-05-24 06:09:53+00:00,haloo yang pakai qris BCA biasanya berapa lama masuk ke rekening nya? #zonauang #zonajajan #zonaba makasih,neutral,9.925.776.124.000.540
2024-05-24 07:19:19+00:00,Mana nih suaranya yang kemaren lagi cari promo Bluebird dan Silverbird? Nih bukan cuman angan-angan lagi tapi Beneran ada cashback 20% per transaksi pakai OCTO Pay. Biar tetep hemat pas jalan kemana-mana jangan lupa scan QRIS untuk setiap transaksi! Info: https://t.co/dvr6ZzaGRX,positive,7.052.283.883.094.780
2024-05-24 07:22:33+00:00,KALO GAK BISA BAYAR PAKE QRIS TUH MBOK YA GAUSAH DIPAJANG https://t.co/D7IZSsiGxm,neutral,8.300.946.950.912.470
2024-05-24 07:29:39+00:00,DISKON 30% PAKAI QRIS! Pakai QRIS MotionBank diskon s.d 30% di Brawijaya Hospital Saharjo Info: https://t.co/Xegq8mTMlM ️ Berlaku s.d 31 Desember 2024 ⬇️ https://t.co/jVTEhgQts2 ️ 1500188 | https://t.co/XyB8a7atrQ | https://t.co/S4YLPHuwJR #MNCBank #MotionBank https://t.co/lPtt70ZPAi,neutral,9.814.541.339.874.260
2024-05-24 07:30:07+00:00,DISKON 30% PAKAI QRIS! Pakai QRIS MotionBank diskon s.d 30% di Brawijaya Hospital Saharjo Info: https://t.co/S7OXVkixqI ️ Berlaku s.d 31 Desember 2024 ⬇️ https://t.co/kBycpi3ZiM ️ 1500188 | https://t.co/lgtZKaa0iG | https://t.co/y2PYH4oBdU #MNCBank #MotionBank https://t.co/Z7KEJyNvt9,neutral,9.793.384.671.211.240
2024-05-24 08:48:48+00:00,Transaksi QRIS Kaltim tumbuh signifikan capai Rp1 68 triliun https://t.co/28lNzanJkv,neutral,9.948.990.941.047.660
2024-05-24 08:52:04+00:00,need cv saldo mandiri ke gopay lewat scan qris dong mau di bawah 10k soalnya tia! #zonauang,neutral,9.947.456.121.444.700
2024-05-24 10:23:46+00:00,guys kalau mau bayar pakai qris boleh yaaa dm aku ajaaa,neutral,9.963.440.299.034.110
2024-05-24 11:10:19+00:00,Minum teh di cafe. Mau bayar pakai QRIS. Kasir: Hanya terima (bank) Mandiri ya kak...Beginilah yg membuat ekosistem digital kita lemah. Sudah jelas QRIS masih pilih-pilih bank.,negative,9.961.555.600.166.320
2024-05-24 11:46:27+00:00,OPEN PO ENHYPEN OFFICIAL LIGHTSTICK DP 450.000 570.000 ️ Bersih Ina ️ Grup Order ️ Scan Qris Jatim https://t.co/BJBz4HLrMi,neutral,9.968.920.350.074.760
2024-05-24 12:12:50+00:00,transaksi pake qris pending saldo dah kepotong ditunggu gak masuk2 endingnya duit balik lagi ke pembelinya tipikal qris dari bank sering bgt begitu nyusahin,negative,9.931.371.212.005.610
2024-05-24 12:29:13+00:00,Fase aku menyebut QRIS: 1) Kyuris 2) Scan ️ 3) KRIS 4) Pakai (((ini))) bisa? (nunjuk QRIS),neutral,5.353.548.526.763.910
2024-05-24 13:12:05+00:00,Padahal kelebihan bayar qris Napa ga pake uang tunai aja anying balikin yg lebih nya ribet amat sihhh,negative,9.926.067.590.713.500
2024-05-24 13:26:33+00:00,Setelah sekian lama gak naik BST akhirnya naik BST juga dan merasakan jalur contraflow Naik BST di Solo bayarnya cuman 3.700 bisa bayar pakai QRIS dan Kartu Elektronik/E-Toll. Lumayan kan bisa berhemat kalau dibanding naik ojol https://t.co/GWTHiJfMl3,positive,9.213.374.257.087.700
2024-05-24 13:43:42+00:00,anjirrr gue degdegan bgt cuyyy ini hampir ga kebayar makanan gue gegara ga bisa debit trs pas mo scan qris tbtb trouble untung tu qris tbtb benerrrrr,negative,8.834.787.011.146.540
2024-05-24 14:12:11+00:00,saat Lagi Bayar Tiket Bus RAPI Pakai QRIS Tapi Ngelag https://t.co/D5rmtVL4zc,neutral,9.891.140.460.968.010
2024-05-24 14:22:14+00:00,Flexing peak versi Erin: Beli kopi di Tomoro ditawarin promo BNI atau BRI Gausah gapapa Kak. Aku punya uang kok. I can pay. Thank you. /Lanjut scan qris/,positive,573.890.745.639.801
2024-05-24 14:47:48+00:00,Lembur dan nih tim IT BCA. Wkwkwk. Kasian yg pada mau bayar pake Qris bca mobile error.,negative,9.954.183.101.654.050
2024-05-24 15:10:03+00:00,apa gua delete mbanking aja ya ini dikit2 scan qris sana sini lgsg HANGUS UANG ENTAH KMN,negative,9.437.010.884.284.970
2024-05-24 16:12:19+00:00,Dah lah guys gausa make blu lebih banyak - daripada + Gua bayar qris ke merchant aplikasinya lemot dan taunya ke dobel (gapake pin ya gua settingnya) tapi gaada pop up notif apapun kalo transaksi berhasil dan gua gasadar kl uda dobel transaksi. Uda lapor tp proses 17hr kerja,negative,8.909.959.197.044.370
2024-05-24 16:45:29+00:00,2024 makan nasi goreng gerobakan bayar pake Qris. Pas beli sabun ke @alfamart mas bisa pake Qris? Dijawab tinggal cash only kak Warung madura tunjukkan pesonamu ️,neutral,6.421.116.590.499.870
2024-05-25 02:03:31+00:00,ada jasa cv dari neobank ke gopay? tapi pakai no rek ya bukan pakai qris #zonauang,neutral,9.953.429.698.944.090
2024-05-25 02:41:05+00:00,Want to sell wts kuota xl dan axis Sharing 160gb rewards Kuota fix 67 5gb sblm di+ lokal Area 4 dapet 125gb AKTIF HARI INI HARGA 88k sisa 5 slot Bisa Add Dulu Bisa all payment pakai QRIS Wa untuk fastresp https://t.co/dwgaOyEbbk #zonauang,neutral,9.921.372.532.844.540
2024-05-25 03:00:02+00:00,Cashback Gajian hingga Rp50 Ribu~ Yuk belanja berbagai kebutuhan akhir bulan di Gramedia pakai QRIS D-Bank PRO #SelaluMenggoda! Periode program: 25 31 Mei 2024 Info: https://t.co/Tkp67iSThq #TumbuhBersama #Danamon #DBankPRO https://t.co/pLGDgBV9Nw,neutral,9.231.254.458.427.420
2024-05-25 03:34:04+00:00,Hallo Sob! Menggunakan transportasi yang satu ini sangat praktis loh Sob cukup membayar dengan menggunakan metode scan Qris kamu sudah bisa berkeliling Kota Solo dengan nyaman &amp; praktis. https://t.co/UWe9gPRBP9,positive,9.844.768.643.379.210
